Survey ID,Age,Gender,Marital Status,Education,Occupation,Income Range,Area,Cash Over E-Money,Bank Account,Have E-Wallet,Use E-Wallet,E-Wallet Name,E-Wallet Usage Medium,E-Wallet Usage Purpose,E-Wallet Usage Reason,Reason of Non-Usage,User Satisfaction,Reason of Non-Satisfaction,Usage Continuation,Finance Management,General Lack of Trust
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Nayapay,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
63,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
64,18 - 30,Female,Single,Bachelors,Student,"Less than 30,000",Urban area,Yes,No,Yes,Yes,Jazzcash,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,No,Yes
65,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Not applicable,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Maybe
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,Bill payments,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,Bill payments,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,Bill payments,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,Recharge or package activation,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Zindagi,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Bill payments,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Easypaisa,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Bill payments,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Bill payments,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Bill payments,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Recharge or package activation,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
66,18 - 30,Male,Single,Bachelors,Student,"30,000 - 100,000",Rural area,Yes,Yes,Yes,Yes,Jazzcash,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
67,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,No,No,Not applicable,Not Applicable,Not Applicable,Not applicable,Lack of interest,Not applicable,Not applicable,Not applicable,Not applicable,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Easy to use,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Easy to use,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Easy to use,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Easy to use,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Accessibility,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Accessibility,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Accessibility,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Accessibility,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Service quality,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Service quality,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Service quality,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Service quality,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Convenience,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Convenience,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Convenience,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Convenience,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Convenience,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Easy to use,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Easy to use,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Easy to use,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Easy to use,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Accessibility,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Accessibility,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Accessibility,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Accessibility,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Service quality,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Service quality,Internet instability or unavailability,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Service quality,Bank Account User,Yes,Not applicable,Yes,No,No
68,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,Yes,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Service quality,Bank Account User,Yes,Not applicable,Yes,No,No
